book_id,isbn,isbn13,language_code,ratings_count,text_reviews_count
20023,751533459,9780751533453,eng,195,8
20024,751506451,9780751506457,eng,330,11
20025,751506419,9780751506419,eng,460,20
20026,751506486,9780751506488,eng,261,6
20051,465048528,9780465048526,eng,12,1
20059,1570629137,9781570629136,eng,1768,266
20071,142404136,9780142404133,eng,1169,83
20074,345470036,9780345470034,en-US,1818,60
20075,345480287,9780345480286,eng,7923,171
20076,345470044,9780345470041,eng,1088,37
20086,590519344,9780590519342,eng,2319,63
20097,739333771,9780739333778,eng,42,12
20117,671763792,9780671763794,en-US,8,3
20118,517702223,9780517702222,eng,13,1
20126,590103873,9780590103879,eng,3,0
20127,590209345,9780590209342,eng,5,1
20157,618615385,9780618615384,eng,3,0
20164,1578068010,9781578068012,eng,11,3
20174,087747785X,9780877477853,eng,9,2
20179,764226460,9780764226465,eng,175,18
20181,158297294X,9781582972947,eng,4480,439
20182,310243882,9780310243885,eng,327,20
20183,310243874,9780310243878,eng,368,36
20219,393924912,9780393924916,eng,291,10
20233,60786736,9780060786731,eng,2519,225
20234,312965680,9780312965686,eng,5029,438
20235,553586610,9780553586619,eng,2997,265
20236,553586602,9780553586602,eng,1492,175
20237,553583158,9780553583151,eng,4081,316
20238,553583174,9780553583175,eng,2815,258
20239,553583166,9780553583168,eng,3194,326
20240,312971281,9780312971281,eng,3896,324
20241,385605145,9780385605144,eng,264,22
20249,765312921,9780765312921,eng,10798,274
20250,340823372,9780340823378,eng,59,2
20252,553580337,9780553580334,eng,12257,167
20253,553580302,9780553580303,eng,13161,206
20254,056348649X,9780563486497,eng,273,10
20258,1844350487,9781844350483,eng,42,5
20264,1862074933,9781862074934,eng,4,2
20287,553144383,9780553144383,eng,41,3
20315,727862421,9780727862426,eng,49,5
20316,727862987,9780727862983,eng,31,2
20323,140510354,9780140510355,eng,1,0
20327,380706016,9780380706013,eng,2,0
20343,440420296,9780440420293,eng,825,98
20351,385491735,9780385491730,eng,908,56
20355,786706686,9780786706686,eng,564,49
20367,859652769,9780859652766,eng,10,1
20381,1596060298,9781596060296,eng,65,7
20394,3530268038,9783530268034,ger,9,0
20398,2844541844,9782844541840,fre,1,0
20408,375761357,9780375761355,eng,439,12
20410,030680882X,9780306808821,eng,52,12
20413,689823827,9780689823824,eng,22227,431
20417,1416505490,9781416505495,eng,23541,661
20420,802133118,9780802133113,eng,226,19
20422,2070368106,9782070368105,fre,485,38
20423,802131352,9780802131355,eng,289,9
20424,805059334,9780805059335,en-US,384,47
20425,1903015073,9781903015070,eng,35,5
20429,1567923232,9781567923230,eng,76,11
20468,563528273,9780563528272,eng,17,4
20498,789493934,9780789493934,eng,56,5
20501,821221841,9780821221846,eng,5961,65
20502,821221868,9780821221860,en-US,1384,32
20505,821221876,9780821221877,en-US,997,14
20509,300077424,9780300077421,eng,8,0
20517,806523700,9780806523705,en-US,31,2
20518,60529571,9780060529574,en-US,27,6
20519,66620104,9780066620107,eng,464,58
20525,618433252,9780618433254,eng,353,42
20531,822002426,9780822002420,eng,3,0
20547,486440974,9780486440972,eng,461,33
20549,940450437,9780940450431,eng,1180,21
20552,679737316,9780679737315,eng,172,12
20562,815411219,9780815411215,eng,176,25
20564,141439629,9780141439624,eng,41816,1337
20567,019283780X,9780192837806,eng,2369,62
20645,563522755,9780563522751,eng,1950,155
20646,140322620,9780140322620,eng,182,19
20657,1555973035,9781555973032,eng,1683,87
20660,977698947,9780977698943,eng,29,1
20661,1571103201,9781571103208,eng,57,5
20668,684838915,9780684838915,eng,1106,85
20671,743260163,9780743260169,en-CA,1024,102
20677,940450224,9780940450226,eng,27,4
20679,71432426,9780071432429,eng,9,0
20687,60742364,9780060742362,en-US,3177,205
20692,688154727,9780688154721,eng,5218,294
20694,688143881,9780688143886,eng,6697,348
20738,081221112X,9780812211122,eng,82,2
20741,394706315,9780394706313,eng,308,9
20749,310929555,9780310929550,eng,4166,186
20775,821775502,9780821775509,eng,407,14
20781,590438808,9780590438808,eng,108,10
20794,618111204,9780618111206,eng,43,21
20800,1578067049,9781578067046,en-US,111,7
20807,618257764,9780618257768,eng,161,16
20809,743299639,9780743299633,eng,6876,197
20810,671047647,9780671047641,eng,124,20
20812,312143400,9780312143404,eng,47,4
20813,553262963,9780553262964,eng,13,0
20833,684809664,9780684809663,eng,36,8
20848,316139246,9780316139243,eng,290,23
20862,425174808,9780425174807,eng,2560,30
20865,042518448X,9780425184486,eng,136,1
20867,425180050,9780425180051,eng,3488,29
20868,425190919,9780425190913,eng,1267,24
20869,425164179,9780425164174,eng,452,1
20873,553561588,9780553561586,en-US,1118,54
20876,441623824,9780441623822,eng,522,18
20879,441581056,9780441581054,eng,744,9
20891,755323009,9780755323005,eng,220,14
20895,755323017,9780755323012,eng,7,1
20913,076032963X,9780760329634,eng,4,0
20928,886773482,9780886773489,eng,13,0
20929,756403804,9780756403805,eng,229,33
20930,078671400X,9780786714001,en-US,51,6
20932,886775280,9780886775285,eng,21,3
20934,886777887,9780886777883,eng,63,7
20935,756404053,9780756404055,eng,35,6
20941,1573225142,9781573225144,eng,2141,167
20942,157322751X,9781573227513,eng,3001,182
20944,978721004,9780978721008,en-GB,288,40
20949,316544981,9780316544986,eng,10014,232
20954,785821082,9780785821083,eng,2,0
20957,567044718,9780567044716,eng,1,0
20962,078681778X,9780786817788,eng,4,1
20971,156170315X,9781561703159,eng,338,12
20972,60192305,9780060192303,eng,5738,129
21004,847827623,9780847827626,eng,18,1
21010,6512674,9780006512677,eng,2566,160
21012,553580698,9780553580693,eng,1302,52
21016,439368510,9780439368513,eng,231,17
21029,465092845,9780465092840,en-US,7888,119
21031,60748125,9780060748128,eng,25063,1031
21032,465021476,9780465021475,en-US,3689,103
21059,756404061,9780756404062,eng,2169,54
21060,142301515,9780142301517,eng,22971,896
21062,743276876,9780743276870,eng,4685,264
21063,345461525,9780345461520,eng,3875,97
21070,006053916X,9780060539160,eng,747,87
21071,679735127,9780679735120,eng,900,80
21073,679781242,9780679781240,en-US,1783,86
21075,141017279,9780141017273,en-GB,90,12
21089,1584855282,9781584855286,eng,782,51
21091,1593691033,9781593691035,en-GB,536,65
21093,1584858745,9781584858744,en-US,77,5
21107,811832791,9780811832793,eng,1,1
21114,044920149X,9780449201497,eng,574,33
21116,449213897,9780449213896,en-GB,66,10
21119,080650160X,9780806501604,eng,4114,153
21121,6540805,9780006540809,en-GB,2040,88
21122,039331443X,9780393314434,en-GB,227,14
21125,1565845609,9781565845602,eng,235,16
21126,2070377822,9782070377824,fre,192,17
21143,783554524,9780783554525,eng,91,9
21151,393306135,9780393306132,en-US,306,29
21152,879052651,9780879052652,eng,476,48
21173,791074587,9780791074589,eng,4,0
21179,141916130X,9781419161308,eng,17,3
21182,486435504,9780486435503,eng,1487,77
21187,440229316,9780440229315,eng,1618,65
21188,590988492,9780590988490,en-US,1969,193
21191,553494805,9780553494808,en-US,302,29
21194,590456806,9780590456807,eng,55,11
21199,684800284,9780684800288,eng,70,2
21200,345314034,9780345314031,eng,64,3
21214,71451382,9780071451383,eng,9,1
21220,1590583426,9781590583425,eng,460,47
21223,521629241,9780521629249,eng,23,3
21230,1565078322,9781565078321,eng,430,44
21242,517884542,9780517884546,eng,1123,36
21245,812532473,9780812532470,eng,1386,54
21248,738539562,9780738539560,eng,1,0
21266,1566918081,9781566918084,eng,3569,70
21276,034548133X,9780345481337,eng,2735,162
21277,034547824X,9780345478245,en-US,8447,631
21278,345464788,9780345464781,eng,4797,431
21280,785123717,9780785123712,eng,105,8
21282,743470567,9780743470568,eng,2594,243
21283,743499484,9780743499484,eng,1506,101
21284,081095480X,9780810954809,eng,861,114
21290,031233379X,9780312333799,eng,461,41
21294,312953968,9780312953966,eng,168,16
21295,312994818,9780312994815,eng,317,31
21315,60001534,9780060001537,en-US,8134,292
21318,439846757,9780439896757,en-US,2762,228
21320,785119272,9780785119272,eng,1474,58
21321,078512148X,9780785121480,eng,272,9
21322,1401203671,9781401203672,eng,13759,538
21323,399146261,9780399146268,eng,19670,13
21324,1401210015,9781401210014,eng,18799,568
21325,1401202225,9781401202224,eng,26055,785
21326,1563899426,9781563899423,eng,119292,2866
21327,1401210007,9781401210007,eng,15575,547
21328,1401205003,9781401205003,eng,21472,637
21329,140120256X,9781401202569,eng,32814,906
21330,1401204864,9781401204860,eng,20703,611
21332,131433547,9780131433540,eng,350,31
21338,61121207,9780061121203,en-US,40,4
21341,1401212220,9781401212223,eng,4372,271
21342,043945400X,9780439454001,eng,0,0
21343,787960756,9780787960759,eng,65444,2866
21348,192840509,9780192840509,eng,97136,947
21352,739341413,9780739341414,eng,46,12
21353,739301764,9780739301760,eng,106,32
21362,553479016,9780553479010,eng,23534,390
21365,553502697,9780553502695,en-US,29,3
21370,739332937,9780739332931,eng,115,24
21402,739341774,9780739341773,eng,7,1
21425,1586215981,9781586215989,eng,76,9
21426,1594831165,9781594831164,eng,28,4
21430,1586215809,9781586215804,eng,101,13
21437,1594836116,9781594836114,en-GB,49,5
21484,316952664,9780316952668,eng,47239,1251
21489,316066141,9780316066143,en-US,2104,220
21491,752851314,9780752851310,eng,4227,126
21493,006009527X,9780060095277,eng,840,113
21494,553575953,9780553575958,eng,567,38
21495,440164176,9780440164173,eng,2180,66
21498,440613965,9780440613961,en-US,936,45
21505,722189141,9780722189146,eng,605,26
21508,553763253,9780553763256,en-US,680,43
21527,1559278226,9781559278225,eng,825,49
21530,1593977735,9781593977733,eng,15,6
21534,1423323386,9781423323389,eng,126,26
21535,159737685X,9781597376853,eng,106,20
21536,1423323254,9781423323259,eng,209,54
21538,1594830207,9781594830204,eng,198,28
21539,1594835896,9781594835896,eng,174,35
21543,1423323238,9781423323235,eng,115,33
21544,1596009209,9781596009202,en-US,132,28
21545,618390723,9780618390724,eng,5,2
21550,739318659,9780739318652,eng,57,11
21552,739340190,9780739340196,en-US,77,3
21553,739318616,9780739318614,en-US,24,3
21557,553702467,9780553702460,eng,2,0
21581,787107123,9780787107123,en-US,13,2
21608,441014992,9780441014996,eng,6572,660
21609,441014070,9780441014071,en-US,342,35
21611,60510862,9780060510862,eng,108783,4005
21613,688090257,9780688090258,eng,336,13
21615,441008763,9780441008766,eng,690,71
21618,441005667,9780441005666,eng,16338,422
21621,451452585,9780451452580,en-US,193,12
21624,380405199,9780380405190,eng,97,2
21626,451456815,9780451456816,eng,60,11
21629,380716828,9780380716821,eng,485,8
21638,1421508508,9781421508504,eng,102,15
21665,618497420,9780618497423,eng,3,0
21671,60584750,9780060584757,eng,109447,2859
21673,593047508,9780593047507,eng,44,3
21682,006113967X,9780061139673,eng,2907,261
21683,380730367,9780380730360,eng,16329,619
21685,156029022,9780156029025,eng,29089,1523
21686,038073186X,9780380731862,eng,134985,6300
21703,618258078,9780618258079,eng,0,0
21704,446698873,9780446698870,eng,70771,1815
21705,60582502,9780060582500,en-US,635,57
21710,865344922,9780865344921,eng,12,1
21712,1585004847,9781585004843,eng,50,4
21717,385339461,9780385339469,eng,42325,2011
21718,380820889,9780380820887,eng,53996,2171
21719,60534044,9780060534042,eng,25675,1096
21720,038533947X,9780385339476,eng,19136,979
21721,60534052,9780060534059,eng,25119,900
21722,440242916,9780440242918,en-US,21130,708
21723,60583312,9780060583316,en-US,22,4
21725,99462257,9780099462255,eng,1322,88
21735,1593553943,9781593553944,eng,178,35
21739,1860428789,9781860428784,eng,4,0
21742,1567408346,9781567408348,eng,16,3
21743,159355558X,9781593555580,en-US,124,27
21745,1590860624,9781590860625,eng,64395,1617
21746,1590864093,9781590864098,eng,4,0
21747,1593555199,9781593555191,eng,138,26
21749,739340670,9780739340677,eng,53,15
21751,1423319613,9781423319610,en-US,10,3
21752,1860429165,9781860429163,eng,7,1
21753,1423319524,9781423319528,eng,40,14
21756,1593358725,9781593358723,en-US,3,1
21758,1593354746,9781593354749,eng,3,2
21759,1593555601,9781593555603,eng,11,1
21763,1593357389,9781593357382,eng,18,4
21764,1593353154,9781593353155,eng,1,0
21765,813191513,9780813191515,eng,497,58
21766,785265430,9780785265436,eng,70,8
21767,140009528X,9781400095285,eng,1612,100
21768,843954523,9780843954524,eng,20,6
21773,843955821,9780843955828,eng,17,4
21776,345442636,9780345442635,eng,1339,136
21779,879100230,73999768442,eng,291,35
21782,446300004,9780446300001,eng,242,17
21783,440187354,9780440187356,eng,258,14
21784,155783198X,73999254907,en-US,17,1
21787,345418263,9780345418265,eng,703676,13878
21799,679734783,9780679734789,eng,129,14
21803,8427030975,9788427030978,spa,39,7
21806,345439732,9780345439734,eng,753,59
21819,553053191,9780553053197,en-US,90,11
21823,151730857,9780151730858,eng,460,73
21829,1593153570,9781593153571,en-CA,4513,515
21830,446691909,9780446691901,eng,1152,76
21832,446691925,9780446691925,eng,2564,64
21836,1593154410,9781593154417,eng,1760,190
21837,074723891X,9780747238911,eng,2646,68
21838,747238901,9780747238904,eng,5422,163
21841,446530689,9780446530682,eng,2222,80
21845,446600709,9780446600705,eng,1118,46
21848,2253172286,9782253172284,fre,3,1
21862,2253060704,9782253060703,fre,9,2
21874,61126578,9780061126574,eng,16,1
21895,792734750,9780792734758,en-GB,48,19
21906,60759259,9780060759254,eng,39,9
21928,055345580X,9780553455809,eng,11,1
21930,055347748X,9780553477481,en-US,17,0
21931,553452118,9780553452112,eng,1,0
21932,743500261,9780743500265,eng,3,0
21933,739344242,9780739344248,eng,15,1
21934,1570421927,9781570421921,eng,1,1
21947,3423129867,9783423129862,ger,16,2
21969,1594832285,9781594832284,eng,112,16
21972,1423330412,9781423330417,eng,152,41
21974,1594839417,9781594839412,en-US,41,9
21980,1593977794,9781593977795,eng,79,18
21991,679433724,9780679433729,eng,16,2
21996,739303406,9780739303405,eng,421575,23793
22017,525936130,9780525936138,eng,35,1
22026,345441702,9780345441706,eng,16557,502
22027,345441699,9780345441690,eng,1554,54
22028,345432401,9780345432407,eng,12374,330
22035,451160193,9780451160195,eng,5197,215
22036,451217403,9780451217400,eng,180,17
22037,345476727,9780345476722,eng,3232,222
22060,1401203574,9781401203573,eng,168,14
22061,1401200680,9781401200688,eng,76,5
22063,743444043,9780743444040,en-US,1029,53
22065,425198057,9780425198056,eng,209,35
22067,843955937,9780843955934,eng,673,68
22068,743496655,9780743496650,en-US,457,18
22070,042521365X,9780425213650,eng,151,29
22072,425204014,9780425204016,eng,196,38
22076,743211375,9780743211376,eng,53587,1330
22077,375415807,9780375415807,eng,107,3
22082,345418956,9780345418951,en-US,27,5
22095,394479874,9780394479873,eng,94,10
22114,226607007X,9782266070072,fre,16,3
22120,300098251,9780300098259,eng,361,39
22121,1400044871,9781400044870,eng,4545,477
22123,446699004,9780446699006,en-US,34,3
22126,786884401,9780786884407,eng,1126,50
22127,470043601,9780470043608,eng,1086,89
22128,3.63,156384155X,9781563841552,342,38
22133,674961870,9780674961876,eng,198,6
22135,679750541,9780679750543,eng,4053,123
22141,8493464260,9788493464264,spa,24,3
22146,321350316,9780321350312,en-US,599,16
22148,073571102X,9780735711020,eng,341,12
22155,143037838,9780143037835,eng,7838,681
22160,1572704497,9781572704497,eng,214,49
22163,1400064899,9781400064892,eng,5588,942
22166,074324592X,9780743245920,eng,115,22
22175,1400034698,9781400034697,eng,6952,422
22176,1400034949,9781400034949,spa,3205,195
22186,316011835,9780316011839,eng,7948,135
22188,316910333,9780316910330,eng,54400,2271
22192,316912123,9780316912129,eng,16452,412
22193,316735167,9780316735162,eng,17875,204
22195,60898658,9780060898656,eng,1976,297
22196,285635948,9780285635944,eng,131,19
22197,1932450750,9781932450750,eng,49,10
22198,767906284,9780767906289,en-US,323,37
22199,1416534423,9781416534426,eng,2164,139
22200,441013678,9780441013678,en-US,37360,799
22201,345490096,9780345490094,eng,5130,163
22202,552153575,9780552153577,eng,9151,269
22205,142501557,9780142501559,eng,163599,4453
22207,60875070,9780060875077,eng,18419,1371
22208,531071669,9780531071663,eng,1315,197
22209,752817000,9780752817002,eng,8359,319
22219,1586633716,9781586633714,eng,23,3
22221,471377589,9780471377580,eng,3834,134
22225,373192827,9780373192823,eng,634,32
22226,037312418X,9780373124183,eng,224,20
22227,373246471,9780373246472,eng,506,22
22229,60561181,9780060561185,eng,2103,84
22230,440416779,9780440416777,eng,1969,252
22233,375813756,9780375813757,en-US,713,110
22235,158337292X,9781583372920,eng,5,0
22237,786815930,9780786815937,eng,5977,620
22238,786809191,9780786809196,eng,1615,145
22239,767906896,9780767906890,eng,966,108
22242,848974615X,9788489746152,spa,18,1
22265,1933771135,9781933771137,eng,925,112
22268,1593761228,9781593761226,eng,56,9
22277,9833346685,9789833346684,msa,28,6
22278,701169699,9780701169695,eng,57,8
22283,009928264X,9780099282648,eng,49307,1637
22284,1400032814,9781400032815,eng,65139,2120
22285,385517874,9780385517874,eng,55592,2516
22286,976631156,9780976631156,eng,6015,327
22287,99422689,9780099422686,en-GB,1557,115
22288,1400032822,9781400032822,eng,78280,3745
22289,1400047838,9781400047833,en-US,8460,415
22292,739302868,9780739302866,eng,57,23
22293,224063022,9780224063029,eng,213,15
22296,224064452,9780224064453,eng,173,15
22297,2070756270,9782070756278,fre,14,0
22298,9879397509,9789879397503,spa,116,13
22302,8439711867,9788439711865,spa,11,1
22304,743231511,9780743231510,eng,9882,338
22306,1550548182,9781550548181,en-US,807,40
22307,1553651529,9781553651529,eng,256,22
22311,7117531,9780007117536,eng,361,32
22312,743231538,9780743231534,eng,8283,202
22321,425190447,9780425190449,eng,13020,316
22322,399154302,9780399154300,eng,16342,1258
22323,60539828,9780060539825,eng,30566,585
22325,425190455,9780425190456,eng,17632,388
22326,140157727,9780140157727,eng,18228,358
22331,189239118X,9781892391186,eng,104,19
22332,485006073,9780485006070,eng,62,4
22337,60732989,9780060732981,eng,1666,208
22338,60587032,9780060587031,en-US,284,31
22339,1563893339,9781563893339,eng,12377,198
22344,1569719365,9781569719367,eng,1706,171
22345,785110674,9780785110675,eng,2113,54
22347,1563892677,9781563892677,eng,8822,372
22348,1563891891,9781563891892,en-US,688,40
22350,1401209335,9781401209339,eng,693,44
22351,785108114,9780785108115,eng,7602,135
22354,1401209254,9781401209254,eng,2046,98
22355,1563890348,9781563890345,eng,5447,235
22356,1401200133,9781401200138,en-US,3907,266
22360,1401212026,9781401212025,eng,1363,52
22362,156389369X,9781563893698,en-US,3714,96
22363,1563890283,9781563890284,eng,4294,123
22364,1563896311,9781563896316,eng,5165,143
22365,785123261,9780785123262,eng,2952,112
22366,312339925,9780312339920,eng,429,57
22373,156389453X,9781563894534,en-US,1269,66
22374,1401204252,9781401204259,eng,51984,1469
22380,987224975X,9789872249755,spa,7,2
22390,1401209998,9781401209995,eng,2322,77
22392,785113452,9780785113454,eng,1797,55
22394,1401200192,9781401200190,en-US,3346,83
22398,1563897288,9781563897283,en-US,4084,86
22399,689869037,9780689869037,eng,2311,347
22401,1563894440,9781563894442,en-US,3882,74
22406,1563896001,9781563896002,en-US,3852,63
22408,1931882207,9781931882200,en-US,62,7
22409,1563894890,9781563894893,en-US,4270,67
22414,262681358,9780262681353,eng,609,90
22417,1563894815,9781563894817,eng,15496,281
22418,1563895684,9781563895685,eng,13360,193
22420,1563897229,9781563897221,eng,11372,146
22421,1563896273,9781563896279,eng,13331,146
22423,1563899531,9781563899539,eng,9963,90
22424,1401202179,9781401202170,eng,10308,184
22425,1563899884,9781563899881,eng,10331,90
22426,1563898942,9781563898945,eng,12633,88
22431,1400076854,9781400076857,eng,1791,146
22434,141011114,9780141011110,en-US,340,22
22436,691120277,9780691120270,en-US,26,2
22438,736697500,9780736697507,eng,19,5
22443,1932857192,9781932857191,eng,157,5
22445,1932857001,9781932857009,eng,58,3
22448,966410076,9780966410075,eng,1010,34
22459,393978672,9780393978674,en-US,33,3
22460,60843373,9780060843373,en-US,71,5
22461,451529065,9780451529060,eng,805,75
22463,785819118,9780785819110,eng,78431,1355
22470,679731180,9780679731184,eng,5729,209
22472,486434141,9780486434148,eng,9975,210
22473,385423756,9780385423755,eng,520,30
22474,805242252,9780805242256,eng,77,11
22478,618057072,9780618057078,eng,3473,426
22482,744002532,9780744002539,eng,25,1
22483,807050733,9780807050736,eng,823,37
22485,61196673,9780061196676,eng,173,17
22486,521855268,9780521855266,eng,158,10
22489,933121296,9780933121294,eng,129,6
22493,29221307,9780029221303,en-US,151,13
22495,842383670,9780842383677,en-US,79,11
22499,039332706X,9780393327069,eng,317,41
22508,60957603,9780060957605,eng,226,31
22514,812696069,9780812696066,eng,157,14
22515,664229832,9780664229832,eng,126,23
22538,1596911042,9781596911048,en-US,617,72
22539,188845170X,9781888451702,eng,5298,468
22541,385488378,9780385488372,eng,86,4
22542,385488351,9780385488358,eng,305,27
22543,393062244,9780393062243,eng,9837,552
22547,967575605,9780967575605,en-US,54,5
22549,340827211,9780340827215,eng,362,40
22550,670032549,9780670032549,eng,2309,230
22553,1413900208,9781413900200,eng,911,42
22554,822309327,9780822309321,eng,247,24
22557,765341131,9780765341136,eng,291,38
22559,1932664599,9781932664591,eng,576,73
22562,71433716,9780071433716,eng,580,21
22575,842358935,9780842358934,eng,2663,141
22576,141650768X,9781416507680,eng,791,95
22580,765316927,9780765316929,en-US,698,104
22583,806523794,9780806523798,eng,456,40
22584,1857983416,9781857983418,eng,26767,1075
22586,1400030064,9781400030064,eng,1878,142
22590,8498000831,9788498000832,spa,63422,2486
22591,345253590,9780345253590,eng,622,33
22595,1400030129,9781400030125,eng,1561,97
22602,1933110457,9781933110455,eng,454,11
22616,1844670538,9781844670536,eng,1002,27
22618,1845203348,9781845203344,eng,247,9
22620,1840460873,9781840460872,eng,165,25
22623,806509023,9780806509020,eng,4190,147
22624,014118549X,9780141185491,eng,1590,140
22626,553251619,9780553251616,eng,932,70
22632,872205541,9780872205543,eng,26252,344
22633,743255909,9780743255905,eng,52,8
22649,767907817,9780767907811,eng,37153,822
22656,140276904,9780140276909,eng,683,66
22669,613997638,9780613997638,eng,0,0
22677,1886230358,9781886230354,eng,51,6
22680,679764410,9780679764410,eng,20178,590
22681,425183769,9780425183762,en-US,609,82
22686,452287146,9780452287143,eng,29112,651
22687,380781360,9780380781362,eng,299,7
22690,373713444,9780373713448,eng,560,33
22691,1562802348,9781562802349,eng,77,6
22697,380792044,9780380792047,eng,58,6
22715,1591162025,9781591162025,eng,5862,55
22718,3453189345,9783453189348,ger,59,0
22724,8497936736,9788497936736,spa,169,9
22725,271443813X,9782714438133,fre,11,4
22726,1400002214,9781400002214,spa,34,5
22727,141007478,9780141007472,eng,401,43
22733,8497599179,9788497599177,spa,204,21
22736,3548603254,9783548603254,ger,11,2
22739,2266130609,9782266130608,fre,6,0
22741,2266108271,9782266108270,fre,7,1
22743,840132954X,9788401329548,spa,7,0
22745,3453868579,9783453868571,ger,16,1
22763,99461269,9780099461265,en-GB,61,6
22774,373250479,9780373250479,en-US,4756,84
22784,4091252087,9784091252081,jpn,16,0
22786,4091252079,9784091252074,jpn,15,0
22789,4091256449,9784091256447,jpn,11,1
22799,4091256481,9784091256485,jpn,12,1
22801,4091252044,9784091252043,jpn,15,0
22802,4091256422,9784091256423,jpn,13,1
22803,4091256465,9784091256461,jpn,11,1
22804,4091255825,9784091255822,jpn,13,0
22805,4091255876,9784091255877,jpn,14,1
22807,4091255841,9784091255846,jpn,13,1
22816,4091252109,9784091252104,jpn,15,0
22817,409125201X,9784091252012,jpn,41,3
22820,4091256473,9784091256478,jpn,12,1
22821,1569311935,9781569311936,en-US,32,1
22822,1569312109,9781569312100,en-US,27,0
22826,8484497283,9788484497288,spa,38,0
22831,1569310351,9781569310359,eng,72,4
22832,156931019X,9781569310199,en-US,131,7
22834,409126512X,9784091265128,jpn,0,0
22835,1591162866,9781591162865,eng,1102,19
22861,1413901433,9781413901436,eng,406,31
22867,345459849,9780345459848,eng,11246,148
22868,6163831,9780006163831,en-GB,174,3
22871,553071793,9780553071795,eng,4544,69
22874,553297600,9780553297607,en-US,5020,101
22875,345418476,9780345418470,eng,15389,109
22877,553562606,9780553562606,eng,5460,89
22883,1421513684,9781421513683,eng,494,40
22885,1889963852,9781889963853,eng,2,0
22888,373255594,9780373255597,eng,17,1
22889,316058785,9780316058780,eng,6754,744
22892,316154091,9780316154093,eng,2646,247
22893,316010197,9780316010191,eng,5653,800
22896,425190374,9780425190371,eng,54261,4232
22898,345455916,9780345455918,eng,11910,965
22904,805210555,9780805210552,eng,20028,381
22911,805210644,9780805210644,eng,17981,522
22912,679423036,9780679423034,eng,445,30
22913,816615152,9780816615155,eng,1287,45
22914,393058484,9780393058482,eng,3132,103
22915,517229250,9780517229255,en-US,4420,165
22916,553382160,9780553382167,eng,877,55
22931,515130990,9780515130997,en-US,1421,68
22932,1401211321,9781401211325,eng,3515,339
22944,812551249,9780812551242,en-GB,1,0
22945,886776171,9780886776176,eng,35,0
22947,812551230,9780812551235,eng,29,1
22948,886776503,9780886776503,eng,63,2
22950,886771382,9780886771386,eng,159,6
22951,886774675,9780886774677,eng,68,1
22966,1400040353,9781400040353,eng,532,23
22967,1400040361,9781400040360,en-US,637,24
22969,767914228,9780767914222,en-GB,48,3
22991,1559360801,9781559360807,en-US,885,32
22994,374528551,9780374528553,eng,189,14
23000,006097611X,9780060976118,eng,379,33
23001,312423136,9780312423131,eng,2155,191
23002,60975091,9780060975098,eng,742,49
23003,1405153601,9781405153607,eng,1178,48
23007,99453835,9780099453833,eng,1836,245
23009,140515358X,9781405153584,eng,244,11
23010,60977086,9780060977085,en-US,543,45
23011,385722168,9780385722162,eng,515,76
23013,99284464,9780099284468,eng,710,54
23017,29227968,9780029227961,eng,293,17
23022,679776214,9780679776215,eng,815,58
23023,1400075483,9781400075485,eng,412,36
23032,618506918,9780618506910,eng,23,4
23036,99285827,9780099285823,eng,71,5
23037,037570115X,9780375701153,eng,1071,49
23042,99461870,9780099461876,eng,545,16
23045,057121200X,9780571212002,eng,46,3
23046,571200435,9780571200436,en-US,384,25
23056,6861350,9780006861355,eng,3209,41
23057,795000375,9780795000379,eng,75,5
23060,520071778,9780520071773,eng,228,10
23061,520072383,9780520072381,eng,93,3
23063,224011871,9780224011877,eng,19,1
23065,99428636,9780099428633,eng,110,12
23066,151001367,9780151001361,eng,3532,153
23080,2253033138,9782253033134,fre,745,49
23114,849782461X,9788497824613,glg,36,2
23158,1585420824,9781585420827,eng,228,12
23183,1556591608,9781556591600,eng,2180,224
23186,1570915067,9781570915062,spa,4,1
23194,1578050499,9781578050499,eng,679,53
23201,330351745,9780330351744,eng,1411,182
23202,142002836,9780142002834,eng,7966,960
23203,395924855,9780395924853,eng,10,2
23204,061812733X,9780618127337,eng,4308,542
23206,031228621X,9780312286217,eng,152,16
23217,60525126,9780060525125,eng,27424,1038
23218,60874309,9780060874308,eng,11056,366
23219,60851988,9780060851989,eng,60787,1693
23220,60525118,9780060525118,eng,75856,2408
23221,60880120,9780060880125,eng,19363,876
23222,60847182,9780060847180,eng,9517,219
23224,60725141,9780060725143,eng,30471,671
23226,60085444,9780060085445,eng,12470,441
23227,037582846X,9780375828461,eng,3089,281
23228,375832998,9780375832994,eng,59799,3373
23229,439890284,9780439890281,eng,223,23
23232,375836578,9780375836572,eng,14625,1190
23233,439087309,9780439087308,eng,1435,65
23235,439736463,9780439736466,eng,41,0
23236,505524740,9780505524744,eng,534,33
23237,743496140,9780743496148,eng,651,34
23238,505523973,9780505523976,eng,244,27
23239,425215385,9780425215388,eng,2368,162
23240,505525097,9780505525093,eng,410,20
23242,425213919,9780425213919,eng,901,73
23243,505525755,9780505525758,eng,385,16
23244,515142212,9780515142211,eng,4811,585
23249,1931520119,9781931520119,eng,679,69
23257,019289322X,9780192893222,eng,359,18
23260,192854178,9780192854179,eng,24,4
23261,751333328,9780751333329,eng,518,45
23265,472064843,9780472064847,en-US,5,0
23276,198284543,9780198284543,eng,1,0
